TICKETID;ASSETNUM;DESCRIPTION;CLASSSTRUCTUREID;REPORTDATE;REPORTEDBY;SITEID;STATUS;STATUSDATE
2124703;13563;Alternador 2 no funciona;1632;6/28/2025 8:01 PM;0056569;;CLOSED;10/12/2025 6:42 PM
2125266;10436;Bandeja plaza 62 arrancada;1716;6/29/2025 4:56 PM;0001582;;CLOSED;11/3/2025
2125452;10406;Primera puerta de maletero lado izquierdo no abre.;1781;6/30/2025 6:58 AM;0038860;;CLOSED;10/19/2025 4:19 PM
2114687;13876;Aunque señala la presión de todas las ruedas, sale el testigo de presión inflado neumáticos averiad;1636;6/15/2025 3:30 PM;0009126;;CLOSED;10/19/2025 3:45 PM
2114722;10406;Avería aire acondicionado;1590;6/15/2025 6:42 PM;0018787;;CLOSED;9/28/2025 5:20 PM
2114821;10387;El Retarder no reduce nada el coche ni lo sujeta.;1544;6/16/2025 1:56 AM;0051938;;CLOSED;9/21/2025 5:47 PM
2115484;3855;se queda el chivato en amarillo de los gases y el coche da tiorones y se limita;4337;6/16/2025 4:04 PM;0053547;;CLOSED;9/21/2025 5:17 PM
2121875;13063;Luna conductor rajada a causa de un chinazo;1802;6/24/2025 1:52 PM;0008710;;CLOSED;11/2/2025 11:08 PM
2123312;2966;;;6/26/2025 1:42 PM;988;462;CLOSED;9/28/2025 6:20 PM
2105009;11178;Vehiculo 11178 supera 80 dias sin descargar. Ultima registrada el 04/03/2025;4125;6/2/2025 7:01 AM;MAXADMIN;;CLOSED;9/28/2025 4:28 PM
2105127;11175;Ningún sensor de las ruedas funciona;1636;6/2/2025 7:13 AM;0013736;;CLOSED;11/2/2025 6:26 PM
2113362;10802;a.ac No sale aire frío.;1590;6/13/2025 7:45 PM;0019588;;CLOSED;11/2/2025 9:18 PM
2113439;10638;Itos no carga bien....(no es el cable);1684;6/13/2025 11:56 PM;0010663;;NOPRO;7/16/2025 5:08 PM
2128473;10660;El Wc No Vacia;;7/4/2025 2:23 AM;286;;CLOSED;11/3/2025 1:04 AM
2131580;2711;LLEVAR A LA ITV;;7/8/2025 12:48 PM;3084;;CLOSED;10/19/2025 4:29 PM
2131805;11169;Maletero delantero izquierdo, falta  una varilla en el lado izquierdo.;1781;7/8/2025 11:58 PM;0038902;;RESOLVED;10/9/2025 2:51 PM
2106742;13023;En la planta baja sale muy poco caudal y caliente;1592;6/4/2025 2:38 PM;0031240;;CLOSED;9/21/2025 5:27 PM
2106846;11282;Llave de ad blue no funciona;1775;6/4/2025 8:11 PM;0038789;;NOPRO;6/5/2025 7:39 AM
2114589;10497;Vehiculo 10497 supera 60 dias sin descargar. Ultima registrada el 11/04/2025;4124;6/15/2025 7:02 AM;MAXADMIN;;PLAN;6/15/2025 7:46 AM
2114808;10394;Servicio de refrigeración averiado;1590;6/16/2025;0006613;;CLOSED;10/12/2025 6:00 PM
2116243;4336;No funciona la anilla para repostar gasoil;1793;6/17/2025 11:48 AM;0008962;;PLAN;6/18/2025 7:35 AM
2116248;3704;No tiene fugas de líquido refrigerante aparentemente, pero necesita un cambio del líquido porque ge;1522;6/17/2025 12:29 PM;0041887;;CLOSED;10/12/2025 6:05 PM
2116296;11140;LLEVAR AUTOCAR PARA LA NAVE POCOMACO CORUÑA;;6/17/2025 2:10 PM;351;;CLOSED;9/21/2025 5:52 PM
2099952;13077;Desde hace tiempo tiene un golpe feo en la parte lateral trasera;4070;5/26/2025 11:35 PM;0040830;;PLAN;5/27/2025 7:26 AM
2114809;10408;Maletero derecho detrás de la puerta de atrás solo engancha UNA BISAGRA Y ENGANCHA MAL, peligro de;1781;6/16/2025;0006639;;CLOSED;11/9/2025 2:35 PM
2114586;10562;Vehiculo 10562 supera 60 dias sin descargar. Ultima registrada el 11/04/2025;4124;6/15/2025 7:02 AM;MAXADMIN;;CLOSED;9/21/2025 5:57 PM
2114804;11140;Maletero de baterías no cierra bien.;1781;6/16/2025;0019749;;CLOSED;10/12/2025 5:27 PM
2114824;13769;La nevera lateral está suelta por su parte d atrás,al abrirla se tambalea.;1937;6/16/2025 2:04 AM;0056437;;CLOSED;10/12/2025 6:00 PM
2115535;13870;El ITOS no carga con su cable;1684;6/16/2025 6:19 PM;0013743;;RESOLVED;10/20/2025 10:35 AM
2121168;10751;lampara freno;;6/23/2025 3:53 PM;273;;CLOSED;9/28/2025 6:10 PM
2128113;4343;;;7/3/2025 10:17 AM;1214;;CLOSED;11/3/2025 1:02 AM
2128150;10815;REPARACIÓN TRAMPILLAS AC;;7/3/2025 12:37 PM;351;;CLOSED;11/3/2025 1:02 AM
2125185;11161;LLEVAR AUTOCAR A SALCO REPARAR PINCHAZO;;6/29/2025 11:20 AM;351;;CLOSED;10/12/2025 6:42 PM
2126649;13077;rueda segundo eje exterior izquierda;;7/1/2025 9:11 AM;1857;251;CLOSED;10/12/2025 6:52 PM
2126809;4993;INNSTALAR MAQUINA COBRO;;7/1/2025 4:48 PM;1281;;RESOLVED;7/1/2025 4:50 PM
2127436;10819;LAVADO CARROCERIA MENSUAL;;7/2/2025 12:22 PM;351;;CLOSED;11/3/2025 1:00 AM
2130715;4992;Atrás no. Enfría nada.;1592;7/7/2025 7:42 AM;0055138;;CLOSED;10/19/2025 4:28 PM
2130823;13057;;;7/7/2025 1:39 PM;988;154;CLOSED;9/30/2025 3:06 PM
2101495;3749;El motor emite un zumbido muy sonoro al acelerar y pierde potencia y velocidad, sube a 70km/h.;1516;5/28/2025 5:02 PM;0032314;;CLOSED;9/1/2025
2101496;3749;No funciona claxon, no funciona ninguno de los 2 micrófonos de megafonía.;1742;5/28/2025 5:02 PM;0032314;;CLOSED;10/19/2025 2:45 PM
2105144;3652;Maletero de en medio lado izquierdo no abre;1781;6/2/2025 8:05 AM;0008928;;CLOSED;9/14/2025 4:30 PM
2132241;4337;Vehiculo 4337 supera 60 dias sin descargar. Ultima registrada el 05/05/2025;4124;7/9/2025 7:01 AM;MAXADMIN;;RESOLVED;7/10/2025 2:52 PM
2104573;10425;ir a estacion a reparar maleteros;;6/1/2025 5:25 PM;736;;CLOSED;9/7/2025 2:27 PM
2118892;10751;galibo trasero;;6/20/2025 12:34 PM;273;;CLOSED;9/28/2025 6:01 PM
2118895;10751;niveles bajos;;6/20/2025 12:35 PM;273;;CLOSED;9/28/2025 6:01 PM
2118928;13381;Sobretodo en piso de arriba;1592;6/20/2025 1:39 PM;0014023;;CLOSED;10/19/2025 4:14 PM
2100509;3892;RETIRA CONDUCTOR;;5/27/2025 10:43 AM;ALMASTURIAS;;CLOSED;5/30/2025 4:23 PM
2101441;10817;"la nevera no enfría y hace ruido como qué está arrancando. 
arreglenla ya que llega el calor y e";1936;5/28/2025 2:56 PM;0001729;;RESOLVED;9/19/2025 2:15 PM
2115248;2890;Vehiculo 2890 supera 80 dias sin descargar. Ultima registrada el 23/03/2025;4125;6/16/2025 7:01 AM;MAXADMIN;;CLOSED;10/19/2025 2:52 PM
2115351;10364;La guillotina del bates no cierra la de vaciado;;6/16/2025 11:04 AM;0006363;;CLOSED;9/21/2025 5:49 PM
2115584;11283;Plaza 32 se ha quedado subida el reposapies;1720;6/16/2025 8:38 PM;0031127;;CLOSED;10/12/2025 6:08 PM
2126045;11933;averia aa;;6/30/2025 1:35 PM;494;;CLOSED;7/31/2025 6:00 PM
2128228;10414;Rueda de dirección lado derecho desgaste por fuera;1818;7/3/2025 3:53 PM;0015071;;CLOSED;11/30/2025 3:10 PM
2132506;13008;No funciona ninguno;1680;7/9/2025 5:42 PM;0056095;;PLAN;7/10/2025 6:15 AM
2102259;4045;Sensor riesgo de incendios;1628;5/29/2025 3:39 PM;0019615;;CLOSED;9/21/2025 5:02 PM
2107685;11283;maniqueta maletero rota;;6/6/2025 1:30 AM;1387;;CLOSED;9/14/2025 4:36 PM
2108399;11988;cambiar espejos;;6/6/2025 9:34 PM;736;;CLOSED;9/14/2025 4:38 PM
2117009;4943;Vehiculo 4943 supera 80 dias sin descargar. Ultima registrada el 20/03/2025;4125;6/18/2025 7:01 AM;MAXADMIN;;CLOSED;10/19/2025 3:37 PM
2135255;10453;No tiene fuerza en la parte de los pasajeros;1592;7/14/2025 5:46 PM;0042039;;CLOSED;11/3/2025 2:59 AM
2135317;10439;Cierre centralizado de tapas combustible no funcionan (sería bueno arreglar porque quedan cerradas,;1781;7/14/2025 9:51 PM;0058251;;CLOSED;11/3/2025 2:35 AM
2135323;11178;Funciona el programador  de velocidad pero no funciona el control de descenso y hay que ir sujetand;1548;7/14/2025 10:17 PM;0058393;;CLOSED;12/7/2025 3:23 PM
2135338;3769;Sale error llave en rojo y de vez en cuando se van luces de cruce un segundo.Detectamos que al quit;1636;7/14/2025 10:49 PM;0041592;;CLOSED;11/3/2025 2:59 AM
2135369;13751;Ventanilla del conductor cristal roto tiene una raja a lo largo del cristal;2022;7/15/2025;0032345;;CLOSED;10/19/2025 4:40 PM
2124109;10662;Sale fallo y la cervi se queda fija al girar.;1559;6/27/2025 7:57 PM;0005769;;CLOSED;10/12/2025 6:39 PM
2115606;13856;Ha saltado la goma de la ventanilla;2022;6/16/2025 9:38 PM;0041623;;CLOSED;9/21/2025 5:54 PM
2115698;13056;Plazas 7 y 8 no funcionan cargadores de movil;4037;6/17/2025 2:45 AM;0057908;;CLOSED;11/2/2025 9:34 PM
2115857;3219;Vehiculo 3219 supera 80 dias sin descargar. Ultima registrada el 03/06/2024;4125;6/17/2025 7:00 AM;MAXADMIN;;RESOLVED;11/11/2025 8:23 PM
2106190;10660;1º Maletero de la Izq No abre;;6/4/2025 3:05 AM;286;;CLOSED;9/28/2025 5:13 PM
2107469;10744;LAVADO CARROCERÍA MENSUAL;;6/5/2025 12:36 PM;351;;CLOSED;9/21/2025 5:29 PM
2108154;10389;sellar luna lateral;;6/6/2025 7:46 AM;494;;CLOSED;9/14/2025 4:37 PM
2111072;10798;Y WC sin agua;4056;6/10/2025 3:11 PM;0041655;;NOPRO;6/11/2025 8:53 AM
2131706;10391;Pantalla asiento 37 rajada;1824;7/8/2025 6:07 PM;0019757;;CLOSED;11/3/2025 2:06 AM
2103016;10370;Espejo en mal estado;1806;5/30/2025 11:06 AM;0019310;;CLOSED;9/14/2025 4:25 PM
2107633;13055;averia elevaluna conductor;;6/5/2025 9:14 PM;736;;CLOSED;9/21/2025 5:29 PM
2132997;13873;Intermitente y luz diurna del faro delantero izquierdo está fundido;1666;7/10/2025 9:56 AM;0009250;;CLOSED;11/23/2025 2:37 PM
2107508;10383;"No se vé camara escalera posterior.
Fallan enchufes plazas 3,4,7y8";1758;6/5/2025 3:16 PM;0056437;;CLOSED;9/28/2025 5:17 PM
2107575;13404;Ha dejado de funcionar viaje de vuelta a Madrid sin retarder;1544;6/5/2025 6:05 PM;0032181;;PREVIOUS;6/5/2025 9:51 PM
2107674;13061;Itos no carga batería;4317;6/6/2025;0019757;;PREVIOUS;6/6/2025 6:11 PM
2117958;10364;Tapadera de mecanismos roto WC;1740;6/19/2025 8:27 AM;0057861;;CLOSED;9/28/2025 5:54 PM
2118246;10497;averia luces;;6/19/2025 9:24 PM;736;;CLOSED;9/21/2025 5:57 PM
2124765;13407;Estado de carga de la batería insuficiente;1632;6/29/2025 1:13 AM;0032731;;CLOSED;10/12/2025 6:42 PM
2124782;4360;Vibra bastante y no siempre a más fe 80 km;1567;6/29/2025 4:03 AM;0041655;;RESOLVED;9/11/2025 7:04 AM
2106057;3068;Luz de cruce derecha fundida;1662;6/3/2025 5:30 PM;0014969;;CLOSED;9/7/2025 3:33 PM
2126604;3656;Vehiculo 3656 supera 80 dias sin descargar. Ultima registrada el 27/03/2025;4125;7/1/2025 7:01 AM;MAXADMIN;;RESOLVED;7/2/2025 7:24 AM
2126639;13024;Neumático delantero derecho malgastado;1555;7/1/2025 8:27 AM;0005086;;CLOSED;11/3/2025
2126698;10795;El cuadro marca bajo nivel de aceite del embrague.;;7/1/2025 11:51 AM;0041476;;CLOSED;11/30/2025 3:09 PM
2116406;11281;Revisar el AC, va justo , no enfría mucho,;1592;6/17/2025 6:20 PM;0030176;;CLOSED;9/28/2025 5:51 PM
2116619;10396;La mampara de delante de las plazas 27 y 28 detrás del WC está suelta;1714;6/18/2025 6:17 AM;0014782;;CLOSED;10/12/2025 6:08 PM
2131764;13769;Marca fallo en el cambio involuntario de carri;1636;7/8/2025 9:32 PM;0014887;;RESOLVED;7/15/2025 10:23 PM
2131844;11163;PANTALLA Plaza 20 descolgada;4047;7/9/2025 3:57 AM;0037646;;CLOSED;11/30/2025 3:36 PM
2103237;10387;No te avisa del minuto;1694;5/30/2025 9:50 PM;0003184;;CLOSED;11/16/2025 2:04 PM
2107960;10638;Vehiculo 10638 supera 80 dias sin descargar. Ultima registrada el 30/01/2025;4125;6/6/2025 7:01 AM;MAXADMIN;;RESOLVED;6/6/2025 7:27 AM
2114504;2890;Vehiculo 2890 supera 80 dias sin descargar. Ultima registrada el 23/03/2025;4125;6/15/2025 7:01 AM;MAXADMIN;;CLOSED;10/19/2025 3:37 PM
2114567;4340;Vehiculo 4340 supera 60 dias sin descargar. Ultima registrada el 10/04/2025;4124;6/15/2025 7:02 AM;MAXADMIN;;RESOLVED;6/19/2025 12:02 PM
2114573;11162;Vehiculo 11162 supera 60 dias sin descargar. Ultima registrada el 10/04/2025;4124;6/15/2025 7:02 AM;MAXADMIN;;CLOSED;10/12/2025 6:23 PM
2120421;13854;FALTA TAPON DE GASOIL;;6/22/2025 8:46 PM;1871;;CLOSED;10/12/2025 6:20 PM
2126628;4992;INSTALACIÓN BASE DE MAQUINA DE COBRO;;7/1/2025 7:07 AM;1242;;CLOSED;10/19/2025 4:22 PM
2126872;10439;El maletero del lado derecho NO cierra bien y da avería en el cuadro.;1781;7/1/2025 7:46 PM;0001103;;CLOSED;11/3/2025
2124110;11172;Le cuesta salir y cuando sale lo hace sin potencia y da pequeños tirones;1518;6/27/2025 8:06 PM;0038797;;RESOLVED;6/30/2025 12:07 PM
2124146;10663;El primero izquierdo marca fallo cada rato y al cerrar cierra como flojo;1781;6/27/2025 10:40 PM;0056437;;CLOSED;10/12/2025 6:39 PM
2116121;4943;Vehiculo 4943 supera 80 dias sin descargar. Ultima registrada el 20/03/2025;4125;6/17/2025 7:01 AM;MAXADMIN;;CLOSED;10/19/2025 3:37 PM
2117051;4355;Vehiculo 4355 supera 60 dias sin descargar. Ultima registrada el 16/04/2025;4124;6/18/2025 7:02 AM;MAXADMIN;;RESOLVED;6/19/2025 12:03 PM
2118761;3656;Vehiculo 3656 supera 80 dias sin descargar. Ultima registrada el 27/03/2025;4125;6/20/2025 7:01 AM;MAXADMIN;;RESOLVED;6/20/2025 8:15 AM
2119067;3704;Subiendo se calienta mucho;1506;6/20/2025 7:50 PM;0010451;;CLOSED;10/12/2025 6:15 PM
2118869;11162;CAMBIAR TAPON GASOIL;;6/20/2025 12:15 PM;351;;CLOSED;10/12/2025 6:14 PM
2119166;10648;Del asiento 3 y el 24;1720;6/21/2025 3:52 AM;0013623;;CLOSED;9/28/2025 5:51 PM
2098958;4042;Vehiculo 4042 supera 80 dias sin descargar. Ultima registrada el 03/03/2025;4125;5/25/2025 7:01 AM;MAXADMIN;;CLOSED;9/21/2025 4:52 PM
2098999;10364;Revisar niveles;1624;5/25/2025 10:41 AM;0031811;;CLOSED;8/31/2025 8:45 PM
2117081;10406;No va;1590;6/18/2025 7:30 AM;0054503;;CLOSED;9/28/2025 5:20 PM
2129130;13024;"neumaticos delantero los dos . 
Neumatico interior gemela lado derecho está gastada";1818;7/5/2025;0055992;;CLOSED;11/3/2025
0560-2025-000047;10415;RETROVISOR IZQUIERDO Y LUNA DELANTERA;1845;7/9/2025 10:17 AM;MXINTADM;362;RESOLVED;8/20/2025 2:04 PM
2114682;10382;Plaza 31 revisar no encoge bien... Queda suelto;1710;6/15/2025 3:00 PM;0015509;;CLOSED;10/12/2025 5:58 PM
2114709;13010;Maletero segundo parte izquierda, tiene una chapa metálica suelta.;4070;6/15/2025 5:56 PM;0015845;;CLOSED;9/28/2025 5:41 PM
2133585;13414;Puerta central del maletero lado izquierdo del conductor falta soporte del amortiguador derecho y l;1781;7/11/2025 8:29 AM;0019384;;CLOSED;10/19/2025 4:36 PM
2099183;11282;La pantalla se enciende durante la marcha. Cámara delantera derecha;1758;5/25/2025 11:43 PM;0032622;;CLOSED;9/21/2025 4:52 PM
2099624;13423;roto asiento 27;1720;5/26/2025 8:30 AM;0050783;;CLOSED;8/31/2025 7:51 PM
2122768;10660;La impresora no está bien sujeta al bastidor y va suelta hace mucho ruido;4225;6/25/2025 11:31 PM;0007640;;CLOSED;10/12/2025 6:33 PM
2123500;3836;Fallo en sistema aire acondicionado;1592;6/26/2025 11:19 PM;0056168;;CLOSED;9/28/2025 6:22 PM
2123969;4700;No enciende tablet del puesto de conductor;4212;6/27/2025 11:06 AM;0007858;;CLOSED;11/2/2025 11:55 PM
2124717;11173;Salta la avería y deja de enfriar, se reinicia y vuelve a funcionar, cuando lo hace mete mucho ruid;1594;6/28/2025 8:56 PM;0053338;;RESOLVED;6/30/2025 12:11 PM
2124783;4360;No funciona el reclinado del asiento del conductor. Está en una posición fija q a mi entender, hace;1746;6/29/2025 4:03 AM;0041655;;CLOSED;10/19/2025 4:19 PM
2110157;10430;Se levanta solo y está sucio asiento 44/Reposapies mal;2014;6/9/2025 8:32 AM;0005499;;CLOSED;9/28/2025 5:27 PM
2110217;10816;Revisar ruedas gemelas desgastadas;1818;6/9/2025 12:59 PM;0015071;;CLOSED;9/21/2025 5:35 PM
2116534;13026;El coche tira para la derecha;1563;6/18/2025;0019742;;CLOSED;11/2/2025 9:48 PM
2116536;13768;Luces placas de matricula trasera no funcionan.;1660;6/18/2025 1:27 AM;0053447;;CLOSED;11/2/2025 9:18 PM
2116608;10648;Faro delantero lado derecho fundido;1662;6/18/2025 4:56 AM;0016233;;CLOSED;9/28/2025 5:51 PM
2116635;13421;Fuga de AdBlue en el filtro, se detectó en Granada y no se pudo cambiar el filtro.;1996;6/18/2025 6:54 AM;0030965;;CLOSED;9/21/2025 5:57 PM
2099591;10822;Se ha caido embellecedor del aire,interior izquierdo,está en maletero izquierdo,atornillar o cambia;1594;5/26/2025 7:12 AM;0000641;;CLOSED;8/31/2025 8:39 PM
2108309;10812;Tapa de arriba de poner letreros abierta,van dando golpecillos.No están las llaves;1795;6/6/2025 3:27 PM;0039344;;CLOSED;9/21/2025 5:32 PM
2108366;10424;Rueda delantera derecha tiene una raja en el flanco.;1820;6/6/2025 7:14 PM;0014644;;CLOSED;9/21/2025 5:32 PM
2108375;11172;Trasero izquierdo no abre;1781;6/6/2025 8:11 PM;0056038;;CLOSED;10/12/2025 5:20 PM
2115544;3272;No enfria;1590;6/16/2025 6:27 PM;0002134;;CLOSED;6/18/2025 5:59 PM
2116241;4336;"No funciona ninguna cámara.
Cámara trasera, al poner marcha atrás, no funciona 
Cámara de puerta de";1674;6/17/2025 11:48 AM;0008962;;CLOSED;11/2/2025 7:44 PM
2116299;10715;LAVADO CARROCERIA MENSUAL;;6/17/2025 2:12 PM;351;;CLOSED;9/28/2025 5:49 PM
2133727;10453;No consume adblue testigo en rojo;1996;7/11/2025 4:57 PM;0041733;;CLOSED;11/3/2025 2:49 AM
2133765;13770;La ventanilla no cierra;2022;7/11/2025 7:34 PM;0052044;;CLOSED;11/3/2025 2:35 AM
2133782;3784;No cierra bien ! Y en marcha da error constantemente de apertura de puerta delantera !;1775;7/11/2025 8:24 PM;0041940;;CLOSED;11/3/2025 2:48 AM
2133820;10820;Pantalla rota butaca 62;4047;7/11/2025 11:52 PM;0005086;;CLOSED;11/23/2025 2:19 PM
2106896;13569;No funciona la ventanilla del conductor;2022;6/4/2025 10:19 PM;0058637;;CLOSED;9/7/2025 3:29 PM
2126942;10825;No limpia parte izquierda de la luna sobre todo zona del espejo;1656;7/2/2025;0052044;;CLOSED;10/12/2025 6:56 PM
2127210;2966;Vehiculo 2966 supera 80 dias sin descargar. Ultima registrada el 05/03/2025;4125;7/2/2025 7:00 AM;MAXADMIN;;NOPRO;7/3/2025 7:17 AM
2128951;3843;Cndo yega a 90 grados se desconecta retarder;1510;7/4/2025 12:35 PM;0063044;;CLOSED;11/3/2025
2128952;3843;Marca cambio filtro combustible;1636;7/4/2025 12:35 PM;0063044;;CLOSED;10/12/2025 7:02 PM
2125371;4047;No funciona lo del agua del WC;1738;6/30/2025;0019608;;RESOLVED;10/30/2025 2:57 PM
2125445;3769;Luz cruce derecha fundida;1662;6/30/2025 6:43 AM;0008999;;CLOSED;10/19/2025 4:19 PM
2110312;10824;limpias Sale el agua por otro lado del tubo y no llega al cristal;1654;6/9/2025 4:26 PM;0030869;;CLOSED;7/31/2025 6:00 PM
2116747;3219;Vehiculo 3219 supera 80 dias sin descargar. Ultima registrada el 03/06/2024;4125;6/18/2025 7:00 AM;MAXADMIN;;RESOLVED;11/11/2025 8:23 PM
2117083;3705;Vibraciones en las frenadas y aceleraciones;1818;6/18/2025 7:35 AM;0006612;;CLOSED;11/30/2025 2:35 PM
2119804;3833;Espejo izquierdo han volado con el viento todas las carcasa que aún le quedaban;1810;6/21/2025 10:54 PM;0032116;;RESOLVED;9/5/2025 6:04 AM
2120373;10801;La nevera de atrás, encima del baño.. Esta asquerosa, con restos de comidas anteriores..;4056;6/22/2025 3:44 PM;0041221;;NOPRO;6/23/2025 8:36 AM
2120493;13404;"- Otros:
  - Mampara tras asiento de conductor: Suelta de la parte superior, tornillería mal.";4132;6/23/2025 1:36 AM;0032405;;CLOSED;11/9/2025 2:55 PM
2121092;10822;Pantallas 13 14 y 36;4042;6/23/2025 12:33 PM;0015071;;RESOLVED;9/2/2025 6:58 AM
2121297;13408;Retarder no tiene potencia toca ayudar con el freno de servicio;1542;6/23/2025 11:22 PM;0018787;;RESOLVED;6/24/2025 1:14 PM
2120295;10823;Avisa de reponer 5 litros de aceite...;1636;6/22/2025 8:56 AM;0051676;;CLOSED;10/12/2025 6:23 PM
2120340;10642;No funciona la bomba del retrete;1740;6/22/2025 1:27 PM;0002889;;RESOLVED;8/18/2025 12:39 PM
2120661;3219;Vehiculo 3219 supera 80 dias sin descargar. Ultima registrada el 03/06/2024;4125;6/23/2025 7:00 AM;MAXADMIN;;RESOLVED;11/11/2025 8:23 PM
2100356;11178;Vehiculo 11178 supera 80 dias sin descargar. Ultima registrada el 04/03/2025;4125;5/27/2025 7:01 AM;MAXADMIN;;CLOSED;9/28/2025 4:28 PM
2100587;13023;-;1680;5/27/2025 1:03 PM;0037536;;CLOSED;8/31/2025 10:43 PM
2118142;10382;Ha salido el testigo de avería del aire acondicionado. He desconectado las baterías y ha vuelto a f;1594;6/19/2025 4:13 PM;0019310;;CLOSED;10/12/2025 6:12 PM
2110284;11169;Cierre centralizado NO funciona...;1791;6/9/2025 3:28 PM;0058251;;RESOLVED;10/9/2025 2:51 PM
2110488;10426;Sensores de portones cerrados de los maleteros derechos no funcionan;1781;6/10/2025 4:01 AM;0014679;;CLOSED;9/28/2025 5:27 PM
2126943;13011;Desde que vino el coche  tiene el espejo derecho golpeado y torcido hacia adentro no se ve bien y n;1806;7/2/2025;0038856;;CLOSED;10/12/2025 6:23 PM
2097954;10395;Esta roto el cable que carga el itos con toma usb. Reponer, porque el itos se queda sin batería...;4232;5/23/2025 6:26 PM;0051676;;CLOSED;8/31/2025 10:43 PM
2099112;3652;Alternador 1 averiado.;1632;5/25/2025 7:53 PM;0031189;;CLOSED;9/21/2025 4:51 PM
2099122;3833;No recupera servicios.;4213;5/25/2025 9:15 PM;0035620;;NOPRO;5/26/2025 5:59 AM
2099640;3767;ENTRADA DE AGUA POR EL MALETERO DERECHO;1783;5/26/2025 8:50 AM;0057129;;CLOSED;9/21/2025 4:52 PM
2138315;10408;No funciona;1758;7/19/2025 1:21 PM;0008389;;RESOLVED;10/6/2025 12:55 PM
2110988;10385;Servicio de refrigeración averiado;1594;6/10/2025 10:46 AM;0051582;;CLOSED;10/12/2025 5:29 PM
2111104;11174;Grifo lavabo roto;1738;6/10/2025 4:51 PM;0008765;;CLOSED;9/28/2025 5:29 PM
2100560;13570;REPARAR LUNA ASTURCRIS;;5/27/2025 12:10 PM;733;;CLOSED;9/14/2025 4:21 PM
2133035;13008;No funciona la megafonía en ninguno de los dos micrófonos;1680;7/10/2025 11:52 AM;0038939;;PLAN;7/10/2025 1:18 PM
2140553;10713;Vehiculo 10713 supera 80 dias sin descargar. Ultima registrada el 23/04/2025;4125;7/23/2025 7:01 AM;MAXADMIN;;RESOLVED;9/5/2025 9:24 AM
2098533;11172;La dirección vibra;1567;5/24/2025 5:37 PM;0014644;;CLOSED;5/26/2025 9:11 PM
2102538;13750;Posición delantera derecha y luz de giro.;1660;5/30/2025 5:18 AM;0032921;;CLOSED;11/2/2025 5:58 PM
2103036;13243;No funciona internet, el router enciende las luces, pero una vez conectas, no hay señal de internet;1915;5/30/2025 11:28 AM;0031894;;RESOLVED;9/5/2025 3:15 PM
2103086;3421;Temperatura se mete en rojo;1510;5/30/2025 2:23 PM;0010584;;CLOSED;9/14/2025 4:30 PM
2114684;11309;Maneta primer maletero IZQ ROTA;1791;6/15/2025 3:22 PM;0053546;;CLOSED;9/21/2025 5:48 PM
2114712;13010;Nevera de la parte central no enfría.;1936;6/15/2025 6:15 PM;0015845;;CLOSED;12/7/2025 2:07 PM
2118775;13071;Vehiculo 13071 supera 80 dias sin descargar. Ultima registrada el 31/03/2025;4125;6/20/2025 7:01 AM;MAXADMIN;;CLOSED;6/28/2025 9:20 AM
2125310;11283;;;6/29/2025 7:51 PM;1987;;CLOSED;9/28/2025 6:26 PM
2126004;10371;;;6/30/2025 12:03 PM;1928;;CLOSED;10/12/2025 6:46 PM
2136447;13769;Perdida de datos gnss;1690;7/16/2025 10:17 AM;0015041;;PLAN;7/16/2025 12:24 PM
2136461;10382;El aire acondicionado no funciona, las rejillas del aire acondicionado del pasillo, sujetarlas bien;1590;7/16/2025 11:08 AM;0030696;;CLOSED;11/3/2025 3:12 AM
